date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:48:55	116792/116792	---MCZ	200	added ('OK')	text/html	etag:W/acbc2579a3ebcc61f74043cf98b577da	https://mac-cafe.vn/gia-do-crossline-nam-cham-tren-xe-hoi	D:/projects/Demo/mac_cafe/mac-cafe.vn/gia-do-crossline-nam-cham-tren-xe-hoi.html	(from https://mac-cafe.vn/phu-kien-xe-hoi)
11:48:56	3759/3759	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Jun%202018%2002:38:47%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/183/542/products/5715341tb20s9axtuo-ebjszfcxxxulfxa-2870110508-jpeg.jpg?v=1488277291523	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/thumb/medium/100/183/542/products/5715341tb20s9axtuo-ebjszfcxxxulfxa-2870110508-jpegfb47.jpg	(from https://mac-cafe.vn/phu-kien-xe-hoi)
11:48:56	113716/113716	---MCZ	200	added ('OK')	text/html	etag:W/d5fb66522b7c116c1f6b68c060811479	https://mac-cafe.vn/baseus-car-mount-for-ipad-mini	D:/projects/Demo/mac_cafe/mac-cafe.vn/baseus-car-mount-for-ipad-mini.html	(from https://mac-cafe.vn/phu-kien-xe-hoi)
11:48:57	8964/8964	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jun%202018%2004:57:43%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/183/542/products/052815004-1-jpeg.jpg?v=1488273331937	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/thumb/medium/100/183/542/products/052815004-1-jpeg2433.jpg	(from https://mac-cafe.vn/phu-kien-xe-hoi)
11:48:57	0/-1	---M--	302	error ('')			https://mac-cafe.vn/checkout	D:/projects/Demo/mac_cafe/mac-cafe.vn/checkout.39c.delayed	(from https://mac-cafe.vn/pin-sac-du-phong-1)
11:48:58	0/-1	---M--	302	error ('')			https://mac-cafe.vn/checkout	D:/projects/Demo/mac_cafe/mac-cafe.vn/checkout.39d.delayed	(from https://mac-cafe.vn/pin-sac-du-phong-1)
11:48:58	123059/123059	---MCZ	200	added ('OK')	text/html	etag:W/faccde5a0f983f812410ece43dc73278	https://mac-cafe.vn/gia-do-smartphone-gan-vao-vo-lang-xe-hoi	D:/projects/Demo/mac_cafe/mac-cafe.vn/gia-do-smartphone-gan-vao-vo-lang-xe-hoi.html	(from https://mac-cafe.vn/phu-kien-xe-hoi)
11:48:58	6887/6887	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Aug%202018%2022:01:53%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/183/542/products/1551589vo-lang-jpeg.jpg?v=1488273318857	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/thumb/medium/100/183/542/products/1551589vo-lang-jpeg8a3e.jpg	(from https://mac-cafe.vn/phu-kien-xe-hoi)
11:48:59	0/-1	---M--	302	error ('')			https://mac-cafe.vn/checkout	D:/projects/Demo/mac_cafe/mac-cafe.vn/checkout.3a0.delayed	(from https://mac-cafe.vn/tai-nghe)
11:48:59	0/-1	---M--	302	error ('')			https://mac-cafe.vn/checkout	D:/projects/Demo/mac_cafe/mac-cafe.vn/checkout.3a1.delayed	(from https://mac-cafe.vn/tai-nghe)
11:48:59	3229/3229	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Oct%202018%2006:31:21%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/183/542/products/71s-edurk0l-sy679-679x679.jpg?v=1510561234947	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/thumb/medium/100/183/542/products/71s-edurk0l-sy679-679x6790f27.jpg	(from https://mac-cafe.vn/pin-sac-du-phong-1)
11:48:59	0/-1	---M--	302	error ('')			https://mac-cafe.vn/checkout	D:/projects/Demo/mac_cafe/mac-cafe.vn/checkout.3a2.delayed	(from https://mac-cafe.vn/loa)
11:48:59	0/-1	---M--	302	error ('')			https://mac-cafe.vn/checkout	D:/projects/Demo/mac_cafe/mac-cafe.vn/checkout.3a3.delayed	(from https://mac-cafe.vn/loa)
11:48:59	0/-1	---M--	302	error ('')			https://mac-cafe.vn/checkout	D:/projects/Demo/mac_cafe/mac-cafe.vn/checkout.3a4.delayed	(from https://mac-cafe.vn/pin-apple)
11:48:59	0/-1	---M--	302	error ('')			https://mac-cafe.vn/checkout	D:/projects/Demo/mac_cafe/mac-cafe.vn/checkout.3a5.delayed	(from https://mac-cafe.vn/pin-apple)
11:48:59	117080/117080	---MCZ	200	added ('OK')	text/html	etag:W/0446b268af5e14df91719136f6666a05	https://mac-cafe.vn/pk-mac-pin-du-phong-mipow-cube-10000mah	D:/projects/Demo/mac_cafe/mac-cafe.vn/pk-mac-pin-du-phong-mipow-cube-10000mah.html	(from https://mac-cafe.vn/pin-sac-du-phong-1)
11:49:00	105473/105473	---MCZ	200	added ('OK')	text/html	etag:W/0db5747fecfb1feab6fe34b21e48b560	https://mac-cafe.vn/pin-macbook-pro-15-unibody-late-2008-early-2009-a1281	D:/projects/Demo/mac_cafe/mac-cafe.vn/pin-macbook-pro-15-unibody-late-2008-early-2009-a1281.html	(from https://mac-cafe.vn/pin-apple)
11:49:01	8679/8679	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Jun%202018%2013:24:38%20GMT	http://bizweb.dktcdn.net/thumb/large/100/183/542/products/55265351557447pin-macbook-pro-1281-jpeg.jpg?v=1488274484620	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/thumb/large/100/183/542/products/55265351557447pin-macbook-pro-1281-jpeg9319.jpg	(from https://mac-cafe.vn/pin-apple)
11:49:01	3471/3471	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Jun%202018%2011:06:13%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/183/542/products/55265351557447pin-macbook-pro-1281-jpeg.jpg?v=1488274484620	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/thumb/medium/100/183/542/products/55265351557447pin-macbook-pro-1281-jpeg9319.jpg	(from https://mac-cafe.vn/pin-apple)
11:49:02	105501/105501	---MCZ	200	added ('OK')	text/html	etag:W/d80ae418a789c9291502f70b6f827417	https://mac-cafe.vn/pin-macbook-pro-17-unibody-early-mid-2009-mid-2010-a1309	D:/projects/Demo/mac_cafe/mac-cafe.vn/pin-macbook-pro-17-unibody-early-mid-2009-mid-2010-a1309.html	(from https://mac-cafe.vn/pin-apple)
11:49:03	13298/13298	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Jun%202018%2023:31:35%20GMT	http://bizweb.dktcdn.net/thumb/large/100/183/542/products/5123566223701416linh-kien-apple-jpeg.jpg?v=1488274483417	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/thumb/large/100/183/542/products/5123566223701416linh-kien-apple-jpeg6b43.jpg	(from https://mac-cafe.vn/pin-apple)
11:49:03	5036/5036	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Jul%202018%2016:31:00%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/183/542/products/5123566223701416linh-kien-apple-jpeg.jpg?v=1488274483417	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/thumb/medium/100/183/542/products/5123566223701416linh-kien-apple-jpeg6b43.jpg	(from https://mac-cafe.vn/pin-apple)
11:49:04	105339/105339	---MCZ	200	added ('OK')	text/html	etag:W/e4295f4f417fe6a5a9f8230ba8cc747c	https://mac-cafe.vn/pin-macbook-air-13-mid-2013-early-2014-a1496	D:/projects/Demo/mac_cafe/mac-cafe.vn/pin-macbook-air-13-mid-2013-early-2014-a1496.html	(from https://mac-cafe.vn/pin-apple)
11:49:04	5799/5799	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Aug%202018%2002:38:57%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/183/542/products/09138231222526macbook-a1370-jpeg.jpg?v=1488274481577	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/thumb/medium/100/183/542/products/09138231222526macbook-a1370-jpegedff.jpg	(from https://mac-cafe.vn/pin-apple)
11:49:05	105165/105165	---MCZ	200	added ('OK')	text/html	etag:W/c4ebe5803c6c4994ae86638cf0858640	https://mac-cafe.vn/pin-macbook-air-13-mid-2011-mid-2012-a1405	D:/projects/Demo/mac_cafe/mac-cafe.vn/pin-macbook-air-13-mid-2011-mid-2012-a1405.html	(from https://mac-cafe.vn/pin-apple)
11:49:05	5799/5799	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jun%202018%2002:45:26%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/183/542/products/05088331222526macbook-a1370-jpeg.jpg?v=1488274479357	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/thumb/medium/100/183/542/products/05088331222526macbook-a1370-jpeg6d14.jpg	(from https://mac-cafe.vn/pin-apple)
11:49:06	5799/5799	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Jun%202018%2002:44:56%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/183/542/products/57599821222526macbook-a1370-jpeg.jpg?v=1488274475320	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/thumb/medium/100/183/542/products/57599821222526macbook-a1370-jpeg75cc.jpg	(from https://mac-cafe.vn/pin-apple)
11:49:06	105199/105199	---MCZ	200	added ('OK')	text/html	etag:W/73e9e0ccfe5d21d53d961064809e271c	https://mac-cafe.vn/pin-macbook-air-11-mid-2013-to-early-2015-a1495	D:/projects/Demo/mac_cafe/mac-cafe.vn/pin-macbook-air-11-mid-2013-to-early-2015-a1495.html	(from https://mac-cafe.vn/pin-apple)
11:49:07	5799/5799	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Jun%202018%2002:44:56%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/183/542/products/52078301222526macbook-a1370-jpeg.jpg?v=1488274473377	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/thumb/medium/100/183/542/products/52078301222526macbook-a1370-jpeg4e7c.jpg	(from https://mac-cafe.vn/pin-apple)
11:49:07	105148/105148	---MCZ	200	added ('OK')	text/html	etag:W/c1e814216dad91f6d55a85a2dacb3a09	https://mac-cafe.vn/pin-macbook-air-11-mid-2011-mid-2012-a1406	D:/projects/Demo/mac_cafe/mac-cafe.vn/pin-macbook-air-11-mid-2011-mid-2012-a1406.html	(from https://mac-cafe.vn/pin-apple)
11:49:09	105434/105434	---MCZ	200	added ('OK')	text/html	etag:W/745e7b93d587b19a93fe4765ca266773	https://mac-cafe.vn/pin-macbook-air-original-late-2008-mid-2009-a1425	D:/projects/Demo/mac_cafe/mac-cafe.vn/pin-macbook-air-original-late-2008-mid-2009-a1425.html	(from https://mac-cafe.vn/pin-apple)
11:49:09	15436/15436	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Jul%202018%2015:03:22%20GMT	http://bizweb.dktcdn.net/thumb/large/100/183/542/products/49501821222526macbook-a1370-jpeg.jpg?v=1488274470757	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/thumb/large/100/183/542/products/49501821222526macbook-a1370-jpegf389.jpg	(from https://mac-cafe.vn/pin-apple)
11:49:09	5799/5799	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jun%202018%2010:01:24%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/183/542/products/49501821222526macbook-a1370-jpeg.jpg?v=1488274470757	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/thumb/medium/100/183/542/products/49501821222526macbook-a1370-jpegf389.jpg	(from https://mac-cafe.vn/pin-apple)
11:49:11	105169/105169	---MCZ	200	added ('OK')	text/html	etag:W/47835f20d8c15072c36b29992858a300	https://mac-cafe.vn/pin-macbook-air-11-inch-late-2010-a1370-a1375	D:/projects/Demo/mac_cafe/mac-cafe.vn/pin-macbook-air-11-inch-late-2010-a1370-a1375.html	(from https://mac-cafe.vn/pin-apple)
11:49:11	5799/5799	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Jun%202018%2013:35:59%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/183/542/products/46235561222526macbook-a1370-jpeg.jpg?v=1488274468343	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/thumb/medium/100/183/542/products/46235561222526macbook-a1370-jpeg5619.jpg	(from https://mac-cafe.vn/pin-apple)
11:49:12	105056/105056	---MCZ	200	added ('OK')	text/html	etag:W/b54c55b7a3172f5c23c1f3f23c70f617	https://mac-cafe.vn/pin-macbook-air-11-inch-mid-2010	D:/projects/Demo/mac_cafe/mac-cafe.vn/pin-macbook-air-11-inch-mid-2010.html	(from https://mac-cafe.vn/pin-apple)
11:49:12	5799/5799	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jun%202018%2011:22:07%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/183/542/products/43160271222526macbook-a1370-jpeg.jpg?v=1488274466597	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/thumb/medium/100/183/542/products/43160271222526macbook-a1370-jpeg52d6.jpg	(from https://mac-cafe.vn/pin-apple)
11:49:13	105449/105449	---MCZ	200	added ('OK')	text/html	etag:W/02d119281efbabd9c3500c6c233275de	https://mac-cafe.vn/pin-macbook-pro-15-unibody-mid-2009-mid-2010-a1321	D:/projects/Demo/mac_cafe/mac-cafe.vn/pin-macbook-pro-15-unibody-mid-2009-mid-2010-a1321.html	(from https://mac-cafe.vn/pin-apple)
11:49:13	13298/13298	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Jun%202018%2001:24:06%20GMT	http://bizweb.dktcdn.net/thumb/large/100/183/542/products/3209577223701416linh-kien-apple-jpeg.jpg?v=1488271901237	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/thumb/large/100/183/542/products/3209577223701416linh-kien-apple-jpegcba2.jpg	(from https://mac-cafe.vn/pin-apple)
11:49:13	5036/5036	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Jun%202018%2005:36:42%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/183/542/products/3209577223701416linh-kien-apple-jpeg.jpg?v=1488271901237	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/thumb/medium/100/183/542/products/3209577223701416linh-kien-apple-jpegcba2.jpg	(from https://mac-cafe.vn/pin-apple)
11:49:14	105491/105491	---MCZ	200	added ('OK')	text/html	etag:W/7fb78e8b5b8d914c7a276ec488ef9434	https://mac-cafe.vn/pin-macbook-pro-13-unibody-mid-2009-to-mid-2012-a1322	D:/projects/Demo/mac_cafe/mac-cafe.vn/pin-macbook-pro-13-unibody-mid-2009-to-mid-2012-a1322.html	(from https://mac-cafe.vn/pin-apple)
11:49:15	13298/13298	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Jul%202018%2014:40:57%20GMT	http://bizweb.dktcdn.net/thumb/large/100/183/542/products/2443812223701416linh-kien-apple-jpeg.jpg?v=1488271899437	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/thumb/large/100/183/542/products/2443812223701416linh-kien-apple-jpeg8714.jpg	(from https://mac-cafe.vn/pin-apple)
11:49:15	5036/5036	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Jun%202018%2014:48:00%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/183/542/products/2443812223701416linh-kien-apple-jpeg.jpg?v=1488271899437	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/thumb/medium/100/183/542/products/2443812223701416linh-kien-apple-jpeg8714.jpg	(from https://mac-cafe.vn/pin-apple)
11:49:16	105149/105149	---MCZ	200	added ('OK')	text/html	etag:W/2f14998d40fa00fbb7349bbe0f233005	https://mac-cafe.vn/apple-battery-a1280	D:/projects/Demo/mac_cafe/mac-cafe.vn/apple-battery-a1280.html	(from https://mac-cafe.vn/pin-apple)
11:49:17	10804/10804	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20Jul%202018%2003:48:05%20GMT	http://bizweb.dktcdn.net/thumb/large/100/183/542/products/194617815linh-kien-apple-jpeg.jpg?v=1488271897677	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/thumb/large/100/183/542/products/194617815linh-kien-apple-jpeg92c3.jpg	(from https://mac-cafe.vn/pin-apple)
11:49:17	5042/5042	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Sep%202018%2015:41:16%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/183/542/products/194617815linh-kien-apple-jpeg.jpg?v=1488271897677	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/thumb/medium/100/183/542/products/194617815linh-kien-apple-jpeg92c3.jpg	(from https://mac-cafe.vn/pin-apple)
11:49:17	105286/105286	---MCZ	200	added ('OK')	text/html	etag:W/951e19ced525fd482e0dd23d6428aff4	https://mac-cafe.vn/pin-macbook-pro-15-non-unibody-a1175	D:/projects/Demo/mac_cafe/mac-cafe.vn/pin-macbook-pro-15-non-unibody-a1175.html	(from https://mac-cafe.vn/pin-apple)
11:49:18	5727/5727	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Oct%202018%2005:56:26%20GMT	http://bizweb.dktcdn.net/thumb/large/100/183/542/products/3537616thumbnail-jpeg.jpg?v=1488271895553	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/thumb/large/100/183/542/products/3537616thumbnail-jpeg3a32.jpg	(from https://mac-cafe.vn/pin-apple)
11:49:18	5771/5771	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Jun%202018%2002:59:18%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/183/542/products/3537616thumbnail-jpeg.jpg?v=1488271895553	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/thumb/medium/100/183/542/products/3537616thumbnail-jpeg3a32.jpg	(from https://mac-cafe.vn/pin-apple)
11:49:19	106446/106446	---MCZ	200	added ('OK')	text/html	etag:W/abebc1055cb895f8302ca37708f77067	https://mac-cafe.vn/pin-macbook-white-2009-a1185	D:/projects/Demo/mac_cafe/mac-cafe.vn/pin-macbook-white-2009-a1185.html	(from https://mac-cafe.vn/pin-apple)
11:49:20	3478/3478	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Jul%202018%2006:15:36%20GMT	http://bizweb.dktcdn.net/thumb/large/100/183/542/products/165811912linh-kien-apple-jpeg.jpg?v=1488271894367	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/thumb/large/100/183/542/products/165811912linh-kien-apple-jpeg9e56.jpg	(from https://mac-cafe.vn/pin-apple)
11:49:20	3022/3022	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Jun%202018%2005:37:14%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/183/542/products/165811912linh-kien-apple-jpeg.jpg?v=1488271894367	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/thumb/medium/100/183/542/products/165811912linh-kien-apple-jpeg9e56.jpg	(from https://mac-cafe.vn/pin-apple)
11:49:20	0/-1	---M--	302	error ('')			https://mac-cafe.vn/checkout	D:/projects/Demo/mac_cafe/mac-cafe.vn/checkout.3ca.delayed	(from https://mac-cafe.vn/thay-loa)
11:49:20	0/-1	---M--	302	error ('')			https://mac-cafe.vn/checkout	D:/projects/Demo/mac_cafe/mac-cafe.vn/checkout.3cb.delayed	(from https://mac-cafe.vn/thay-loa)
11:49:20	0/-1	---M--	302	error ('')			https://mac-cafe.vn/checkout	D:/projects/Demo/mac_cafe/mac-cafe.vn/checkout.3cc.delayed	(from https://mac-cafe.vn/lcd-mat-kinh)
11:49:20	0/-1	---M--	302	error ('')			https://mac-cafe.vn/checkout	D:/projects/Demo/mac_cafe/mac-cafe.vn/checkout.3cd.delayed	(from https://mac-cafe.vn/lcd-mat-kinh)
11:49:21	103344/103344	---MCZ	200	added ('OK')	text/html	etag:W/f08734984bd954864c5dfaa3521f9835	https://mac-cafe.vn/thay-man-hinh-lcd-macbook-air-11-6	D:/projects/Demo/mac_cafe/mac-cafe.vn/thay-man-hinh-lcd-macbook-air-11-6.html	(from https://mac-cafe.vn/lcd-mat-kinh)
11:49:21	8859/8859	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Jul%202018%2018:09:09%20GMT	http://bizweb.dktcdn.net/thumb/large/100/183/542/products/16451246-67a55-jpeg.jpg?v=1488273510927	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/thumb/large/100/183/542/products/16451246-67a55-jpeg860b.jpg	(from https://mac-cafe.vn/lcd-mat-kinh)
11:49:21	3686/3686	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Jun%202018%2005:36:42%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/183/542/products/16451246-67a55-jpeg.jpg?v=1488273510927	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/thumb/medium/100/183/542/products/16451246-67a55-jpeg860b.jpg	(from https://mac-cafe.vn/lcd-mat-kinh)
11:49:22	103343/103343	---MCZ	200	added ('OK')	text/html	etag:W/a44fc49173090e1ac472b673ed010a1d	https://mac-cafe.vn/thay-man-hinh-lcd-macbook-air-13-3	D:/projects/Demo/mac_cafe/mac-cafe.vn/thay-man-hinh-lcd-macbook-air-13-3.html	(from https://mac-cafe.vn/lcd-mat-kinh)
11:49:22	3686/3686	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Jun%202018%2005:36:42%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/183/542/products/14320526-67a55-jpeg.jpg?v=1488273509220	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/thumb/medium/100/183/542/products/14320526-67a55-jpegb837.jpg	(from https://mac-cafe.vn/lcd-mat-kinh)
11:49:23	103407/103407	---MCZ	200	added ('OK')	text/html	etag:W/8bc87da2d2a273577a949119ce962e63	https://mac-cafe.vn/thay-man-hinh-lcd-macbook-pro-13-3	D:/projects/Demo/mac_cafe/mac-cafe.vn/thay-man-hinh-lcd-macbook-pro-13-3.html	(from https://mac-cafe.vn/lcd-mat-kinh)
11:49:23	9568/9568	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jun%202018%2008:50:38%20GMT	http://bizweb.dktcdn.net/thumb/large/100/183/542/products/1207818man-hinh-macbook-pro-17inch-jpeg.jpg?v=1488273507433	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/thumb/large/100/183/542/products/1207818man-hinh-macbook-pro-17inch-jpeg54fe.jpg	(from https://mac-cafe.vn/lcd-mat-kinh)
11:49:24	4092/4092	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jun%202018%2003:06:42%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/183/542/products/1207818man-hinh-macbook-pro-17inch-jpeg.jpg?v=1488273507433	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/thumb/medium/100/183/542/products/1207818man-hinh-macbook-pro-17inch-jpeg54fe.jpg	(from https://mac-cafe.vn/lcd-mat-kinh)
11:49:25	103189/103189	---MCZ	200	added ('OK')	text/html	etag:W/e53e4037c305a72a257e42dc47944250	https://mac-cafe.vn/thay-man-hinh-lcd-macbook-pro-15-4	D:/projects/Demo/mac_cafe/mac-cafe.vn/thay-man-hinh-lcd-macbook-pro-15-4.html	(from https://mac-cafe.vn/lcd-mat-kinh)
11:49:25	9568/9568	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Jun%202018%2013:37:27%20GMT	http://bizweb.dktcdn.net/thumb/large/100/183/542/products/1038463man-hinh-macbook-pro-17inch-jpeg.jpg?v=1488273506373	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/thumb/large/100/183/542/products/1038463man-hinh-macbook-pro-17inch-jpeg9e2b.jpg	(from https://mac-cafe.vn/lcd-mat-kinh)
11:49:25	0/-1	---M--	302	error ('')			https://mac-cafe.vn/checkout	D:/projects/Demo/mac_cafe/mac-cafe.vn/checkout.3d9.delayed	(from https://mac-cafe.vn/thay-ban-phim)
11:49:25	0/-1	---M--	302	error ('')			https://mac-cafe.vn/checkout	D:/projects/Demo/mac_cafe/mac-cafe.vn/checkout.3da.delayed	(from https://mac-cafe.vn/thay-ban-phim)
11:49:25	4092/4092	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Jun%202018%2011:15:57%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/183/542/products/1038463man-hinh-macbook-pro-17inch-jpeg.jpg?v=1488273506373	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/thumb/medium/100/183/542/products/1038463man-hinh-macbook-pro-17inch-jpeg9e2b.jpg	(from https://mac-cafe.vn/lcd-mat-kinh)
11:49:26	104379/104379	---MCZ	200	added ('OK')	text/html	etag:W/46645a9bd43f4f6b20b7ba4b8b764556	https://mac-cafe.vn/ban-phim-macbook-pro-retina-15inch	D:/projects/Demo/mac_cafe/mac-cafe.vn/ban-phim-macbook-pro-retina-15inch.html	(from https://mac-cafe.vn/thay-ban-phim)
11:49:28	7146/7146	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Oct%202018%2009:33:22%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/183/542/products/48053553752554thay-ban-phim-macbook-air-jpeg.jpg?v=1488274534283	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/thumb/medium/100/183/542/products/48053553752554thay-ban-phim-macbook-air-jpege9e3.jpg	(from https://mac-cafe.vn/thay-ban-phim)
11:49:28	104647/104647	---MCZ	200	added ('OK')	text/html	etag:W/c3c237a99e60dc030f7f8fbfd06ef1bf	https://mac-cafe.vn/ban-phim-macbook-pro-15-unibody-early-2011-mid-2012	D:/projects/Demo/mac_cafe/mac-cafe.vn/ban-phim-macbook-pro-15-unibody-early-2011-mid-2012.html	(from https://mac-cafe.vn/thay-ban-phim)
11:49:28	20042/20042	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jul%202018%2020:51:54%20GMT	http://bizweb.dktcdn.net/thumb/large/100/183/542/products/48053553752554thay-ban-phim-macbook-air-jpeg.jpg?v=1488274534283	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/thumb/large/100/183/542/products/48053553752554thay-ban-phim-macbook-air-jpege9e3.jpg	(from https://mac-cafe.vn/thay-ban-phim)
11:49:30	7146/7146	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Sep%202018%2004:16:40%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/183/542/products/45161403752554thay-ban-phim-macbook-air-jpeg.jpg?v=1488274531693	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/thumb/medium/100/183/542/products/45161403752554thay-ban-phim-macbook-air-jpeg3238.jpg	(from https://mac-cafe.vn/thay-ban-phim)
11:49:30	20042/20042	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Jun%202018%2003:38:36%20GMT	http://bizweb.dktcdn.net/thumb/large/100/183/542/products/45161403752554thay-ban-phim-macbook-air-jpeg.jpg?v=1488274531693	D:/projects/Demo/mac_cafe/bizweb.dktcdn.net/thumb/large/100/183/542/products/45161403752554thay-ban-phim-macbook-air-jpeg3238.jpg	(from https://mac-cafe.vn/thay-ban-phim)
11:49:31	104543/104543	---MCZ	200	added ('OK')	text/html	etag:W/4cebf5d9f0cffdf3d6b19cbe36c075ed	https://mac-cafe.vn/ban-phim-macbook-pro-15-unibody-early-2011-late-2011	D:/projects/Demo/mac_cafe/mac-cafe.vn/ban-phim-macbook-pro-15-unibody-early-2011-late-2011.html	(from https://mac-cafe.vn/thay-ban-phim)
